Date,Open,High,Low,Close,GAP up/down,Range,O-C,C-C,LOD>P.Close,P.Close>High,,,
12/21/21,"4,594.96","4,651.14","4,583.16","4,649.23",26.94,67.98,54.27,81.21,15.14,-83.12,,,
12/22/21,"4,650.36","4,697.67","4,645.53","4,696.56",1.13,52.14,46.2,47.33,-3.7,-48.44,,,
12/23/21,"4,703.96","4,740.74","4,703.96","4,725.79",7.4,36.78,21.83,29.23,7.4,-44.18,,,
12/27/21,"4,733.99","4,791.49","4,733.99","4,791.19",8.2,57.5,57.2,65.4,8.2,-65.7,,,
12/28/21,"4,795.49","4,807.02","4,780.04","4,786.35",4.3,26.98,-9.14,-4.84,-11.15,-15.83,,,
12/29/21,"4,788.64","4,804.06","4,778.08","4,793.06",2.29,25.98,4.42,6.71,-8.27,-17.71,,,
12/30/21,"4,794.23","4,808.93","4,775.33","4,778.73",1.17,33.6,-15.5,-14.33,-17.73,-15.87,,,
12/31/21,"4,775.21","4,786.83","4,765.75","4,766.18",-3.52,21.08,-9.03,-12.55,-12.98,-8.1,,,
1/3/22,"4,778.14","4,796.64","4,758.17","4,796.56",11.96,38.47,18.42,30.38,-8.01,-30.46,,,
1/4/22,"4,804.51","4,818.62","4,774.27","4,793.54",7.95,44.35,-10.97,-3.02,-22.29,-22.06,,,
1/5/22,"4,787.99","4,797.70","4,699.44","4,700.58",-5.55,98.26,-87.41,-92.96,-94.1,-4.16,,,
1/6/22,"4,693.39","4,725.01","4,671.26","4,696.05",-7.19,53.75,2.66,-4.53,-29.32,-24.43,,,
1/7/22,"4,697.66","4,707.95","4,662.74","4,677.03",1.61,45.21,-20.63,-19.02,-33.31,-11.9,,,
1/10/22,"4,655.34","4,673.02","4,582.24","4,670.29",-21.69,90.78,14.95,-6.74,-94.79,4.01,,,
1/11/22,"4,669.14","4,714.13","4,638.27","4,713.07",-1.15,75.86,43.93,42.78,-32.02,-43.84,,,
1/12/22,"4,728.59","4,748.83","4,706.71","4,726.35",15.52,42.12,-2.24,13.28,-6.36,-35.76,,,
1/13/22,"4,733.56","4,744.13","4,650.29","4,659.03",7.21,93.84,-74.53,-67.32,-76.06,-17.78,,,
1/14/22,"4,637.99","4,665.13","4,614.75","4,662.85",-21.04,50.38,24.86,3.82,-44.28,-6.1,,,
1/18/22,"4,632.24","4,632.24","4,568.70","4,577.11",-30.61,63.54,-55.13,-85.74,-94.15,30.61,,,
1/19/22,"4,588.03","4,611.55","4,530.20","4,532.76",10.92,81.35,-55.27,-44.35,-46.91,-34.44,,,
1/20/22,"4,547.35","4,602.11","4,477.95","4,482.73",14.59,124.16,-64.62,-50.03,-54.81,-69.35,,,
1/21/22,"4,471.38","4,494.52","4,395.34","4,397.94",-11.35,99.18,-73.44,-84.79,-87.39,-11.79,,,
1/24/22,"4,356.32","4,417.35","4,222.62","4,410.13",-41.62,194.73,53.81,12.19,-175.32,-19.41,,,
1/25/22,"4,366.64","4,411.01","4,287.11","4,356.45",-43.49,123.9,-10.19,-53.68,-123.02,-0.88,,,
1/26/22,"4,408.43","4,453.23","4,304.80","4,349.93",51.98,148.43,-58.5,-6.52,-51.65,-96.78,,,
1/27/22,"4,380.58","4,428.74","4,309.50","4,326.51",30.65,119.24,-54.07,-23.42,-40.43,-78.81,,,
1/28/22,"4,336.19","4,432.72","4,292.46","4,431.85",9.68,140.26,95.66,105.34,-34.05,-106.21,,,
1/31/22,"4,431.79","4,516.89","4,414.02","4,515.55",-0.06,102.87,83.76,83.7,-17.83,-85.04,,,
2/1/22,"4,519.57","4,550.49","4,483.53","4,546.54",4.02,66.96,26.97,30.99,-32.02,-34.94,,,
2/2/22,"4,566.39","4,595.31","4,544.32","4,589.38",19.85,50.99,22.99,42.84,-2.22,-48.77,,,
2/3/22,"4,535.41","4,542.88","4,470.39","4,477.44",-53.97,72.49,-57.97,-111.94,-118.99,46.5,,,
2/4/22,"4,482.79","4,539.66","4,451.50","4,500.53",5.35,88.16,17.74,23.09,-25.94,-62.22,,,
2/7/22,"4,505.75","4,521.86","4,471.47","4,483.87",5.22,50.39,-21.88,-16.66,-29.06,-21.33,,,
2/8/22,"4,480.02","4,531.32","4,465.40","4,521.54",-3.85,65.92,41.52,37.67,-18.47,-47.45,,,
2/9/22,"4,547.00","4,590.03","4,547.00","4,587.18",25.46,43.03,40.18,65.64,25.46,-68.49,,,
2/10/22,"4,553.24","4,588.92","4,484.31","4,504.08",-33.94,104.61,-49.16,-83.1,-102.87,-1.74,,,
2/11/22,"4,506.27","4,526.33","4,401.41","4,418.64",2.19,124.92,-87.63,-85.44,-102.67,-22.25,,,
2/14/22,"4,412.61","4,426.22","4,364.84","4,401.67",-6.03,61.38,-10.94,-16.97,-53.8,-7.58,,,
2/15/22,"4,429.28","4,472.77","4,429.28","4,471.07",27.61,43.49,41.79,69.4,27.61,-71.1,,,
2/16/22,"4,455.75","4,489.55","4,429.68","4,475.01",-15.32,59.87,19.26,3.94,-41.39,-18.48,,,
2/17/22,"4,456.06","4,456.06","4,373.81","4,380.26",-18.95,82.25,-75.8,-94.75,-101.2,18.95,,,
2/18/22,"4,384.57","4,394.60","4,327.22","4,348.87",4.31,67.38,-35.7,-31.39,-53.04,-14.34,,,
2/22/22,"4,332.74","4,362.12","4,267.11","4,304.76",-16.13,95.01,-27.98,-44.11,-81.76,-13.25,,,
2/23/22,"4,324.93","4,341.51","4,221.51","4,225.50",20.17,120,-99.43,-79.26,-83.25,-36.75,,,
2/24/22,"4,155.77","4,294.73","4,114.65","4,288.70",-69.73,180.08,132.93,63.2,-110.85,-69.23,,,
2/25/22,"4,298.38","4,385.34","4,286.83","4,384.65",9.68,98.51,86.27,95.95,-1.87,-96.64,,,
2/28/22,"4,354.17","4,388.84","4,315.12","4,373.94",-30.48,73.72,19.77,-10.71,-69.53,-4.19,,,
3/1/22,"4,363.14","4,378.45","4,279.54","4,306.26",-10.8,98.91,-56.88,-67.68,-94.4,-4.51,,,
3/2/22,"4,322.56","4,401.48","4,322.56","4,386.54",16.3,78.92,63.98,80.28,16.3,-95.22,,,
3/3/22,"4,401.31","4,416.78","4,345.56","4,363.49",14.77,71.22,-37.82,-23.05,-40.98,-30.24,,,
3/4/22,"4,342.12","4,342.12","4,284.98","4,328.87",-21.37,57.14,-13.25,-34.62,-78.51,21.37,,,
3/7/22,"4,327.01","4,327.01","4,199.85","4,201.09",-1.86,127.16,-125.92,-127.78,-129.02,1.86,,,
3/8/22,"4,202.66","4,276.94","4,157.87","4,170.70",1.57,119.07,-31.96,-30.39,-43.22,-75.85,,,
3/9/22,"4,223.10","4,299.40","4,223.10","4,277.88",52.4,76.3,54.78,107.18,52.4,-128.7,,,
3/10/22,"4,252.55","4,268.28","4,209.80","4,259.52",-25.33,58.48,6.97,-18.36,-68.08,9.6,,,
3/11/22,"4,279.50","4,291.01","4,200.49","4,204.31",19.98,90.52,-75.19,-55.21,-59.03,-31.49,,,
3/14/22,"4,202.75","4,247.57","4,161.72","4,173.11",-1.56,85.85,-29.64,-31.2,-42.59,-43.26,,,
3/15/22,"4,188.82","4,271.05","4,187.90","4,262.45",15.71,83.15,73.63,89.34,14.79,-97.94,,,
3/16/22,"4,288.14","4,358.90","4,251.99","4,357.86",25.69,106.91,69.72,95.41,-10.46,-96.45,,,
3/17/22,"4,345.11","4,412.67","4,335.65","4,411.67",-12.75,77.02,66.56,53.81,-22.21,-54.81,,,
3/18/22,"4,407.34","4,465.40","4,390.57","4,463.12",-4.33,74.83,55.78,51.45,-21.1,-53.73,,,
3/21/22,"4,462.40","4,481.75","4,424.30","4,461.18",-0.72,57.45,-1.22,-1.94,-38.82,-18.63,,,
3/22/22,"4,469.10","4,522.00","4,469.10","4,511.61",7.92,52.9,42.51,50.43,7.92,-60.82,,,
3/23/22,"4,493.10","4,501.07","4,455.81","4,456.24",-18.51,45.26,-36.86,-55.37,-55.8,10.54,,,
3/24/22,"4,469.98","4,520.58","4,465.17","4,520.16",13.74,55.41,50.18,63.92,8.93,-64.34,,,
3/25/22,"4,522.91","4,546.03","4,501.07","4,543.06",2.75,44.96,20.15,22.9,-19.09,-25.87,,,
3/28/22,"4,541.09","4,575.65","4,517.69","4,575.52",-1.97,57.96,34.43,32.46,-25.37,-32.59,,,
3/29/22,"4,602.86","4,637.30","4,589.66","4,631.60",27.34,47.64,28.74,56.08,14.14,-61.78,,,
3/30/22,"4,624.20","4,627.77","4,581.32","4,602.45",-7.4,46.45,-21.75,-29.15,-50.28,3.83,,,
3/31/22,"4,599.02","4,603.07","4,530.41","4,530.41",-3.43,72.66,-68.61,-72.04,-72.04,-0.62,,,
4/1/22,"4,540.32","4,548.70","4,507.57","4,545.86",9.91,41.13,5.54,15.45,-22.84,-18.29,,,
4/4/22,"4,547.97","4,583.50","4,539.21","4,582.64",2.11,44.29,34.67,36.78,-6.65,-37.64,,,
4/5/22,"4,572.45","4,593.45","4,514.17","4,525.12",-10.19,79.28,-47.33,-57.52,-68.47,-10.81,,,
4/6/22,"4,494.17","4,503.94","4,450.04","4,481.15",-30.95,53.9,-13.02,-43.97,-75.08,21.18,,,
4/7/22,"4,474.65","4,521.16","4,450.30","4,500.21",-6.5,70.86,25.56,19.06,-30.85,-40.01,,,
4/8/22,"4,494.15","4,520.41","4,474.60","4,488.28",-6.06,45.81,-5.87,-11.93,-25.61,-20.2,,,
4/11/22,"4,462.64","4,464.35","4,408.38","4,412.53",-25.64,55.97,-50.11,-75.75,-79.9,23.93,,,
4/12/22,"4,437.59","4,471.00","4,381.34","4,397.45",25.06,89.66,-40.14,-15.08,-31.19,-58.47,,,
4/13/22,"4,394.30","4,453.92","4,392.70","4,446.59",-3.15,61.22,52.29,49.14,-4.75,-56.47,,,
4/14/22,"4,449.12","4,460.46","4,390.77","4,392.59",2.53,69.69,-56.53,-54,-55.82,-13.87,,,
4/18/22,"4,385.63","4,410.31","4,370.30","4,391.69",-6.96,40.01,6.06,-0.9,-22.29,-17.72,,,
4/19/22,"4,390.63","4,471.03","4,390.63","4,462.21",-1.06,80.4,71.58,70.52,-1.06,-79.34,,,
4/20/22,"4,472.26","4,488.29","4,448.76","4,459.45",10.05,39.53,-12.81,-2.76,-13.45,-26.08,,,
4/21/22,"4,489.17","4,512.94","4,384.47","4,393.66",29.72,128.47,-95.51,-65.79,-74.98,-53.49,,,
4/22/22,"4,385.83","4,385.83","4,267.62","4,271.78",-7.83,118.21,-114.05,-121.88,-126.04,7.83,,,
4/25/22,"4,255.34","4,299.02","4,200.82","4,296.12",-16.44,98.2,40.78,24.34,-70.96,-27.24,,,
4/26/22,"4,278.14","4,278.14","4,175.04","4,175.20",-17.98,103.1,-102.94,-120.92,-121.08,17.98,,,
4/27/22,"4,186.52","4,240.71","4,162.90","4,183.96",11.32,77.81,-2.56,8.76,-12.3,-65.51,,,
4/28/22,"4,222.58","4,308.45","4,188.63","4,287.50",38.62,119.82,64.92,103.54,4.67,-124.49,,,
4/29/22,"4,253.75","4,269.68","4,124.28","4,131.93",-33.75,145.4,-121.82,-155.57,-163.22,17.82,,,
5/2/22,"4,130.61","4,169.81","4,062.51","4,155.38",-1.32,107.3,24.77,23.45,-69.42,-37.88,,,
5/3/22,"4,159.78","4,200.10","4,147.08","4,175.48",4.4,53.02,15.7,20.1,-8.3,-44.72,,,
5/4/22,"4,181.18","4,307.66","4,148.91","4,300.17",5.7,158.75,118.99,124.69,-26.57,-132.18,,,
5/5/22,"4,270.43","4,270.43","4,106.01","4,146.87",-29.74,164.42,-123.56,-153.3,-194.16,29.74,,,
5/6/22,"4,128.17","4,157.69","4,067.91","4,123.34",-18.7,89.78,-4.83,-23.53,-78.96,-10.82,,,
5/9/22,"4,081.27","4,081.27","3,975.48","3,991.24",-42.07,105.79,-90.03,-132.1,-147.86,42.07,,,
5/10/22,"4,035.18","4,068.82","3,958.17","4,001.05",43.94,110.65,-34.13,9.81,-33.07,-77.58,,,
5/11/22,"3,990.08","4,049.09","3,928.82","3,935.18",-10.97,120.27,-54.9,-65.87,-72.23,-48.04,,,
5/12/22,"3,903.95","3,964.80","3,858.87","3,930.08",-31.23,105.93,26.13,-5.1,-76.31,-29.62,,,
5/13/22,"3,963.90","4,038.88","3,963.90","4,023.89",33.82,74.98,59.99,93.81,33.82,-108.8,,,
5/16/22,"4,013.02","4,046.46","3,983.99","4,008.01",-10.87,62.47,-5.01,-15.88,-39.9,-22.57,,,
5/17/22,"4,052.00","4,090.72","4,033.93","4,088.85",43.99,56.79,36.85,80.84,25.92,-82.71,,,
5/18/22,"4,051.98","4,051.98","3,911.91","3,923.68",-36.87,140.07,-128.3,-165.17,-176.94,36.87,,,
5/19/22,"3,899.00","3,945.96","3,876.58","3,900.79",-24.68,69.38,1.79,-22.89,-47.1,-22.28,,,
5/20/22,"3,927.76","3,943.42","3,810.32","3,901.36",26.97,133.1,-26.4,0.57,-90.47,-42.63,,,
5/23/22,"3,919.42","3,981.88","3,909.04","3,973.75",18.06,72.84,54.33,72.39,7.68,-80.52,,,
5/24/22,"3,942.94","3,955.68","3,875.13","3,941.48",-30.81,80.55,-1.46,-32.27,-98.62,18.07,,,
5/25/22,"3,929.59","3,999.33","3,925.03","3,978.73",-11.89,74.3,49.14,37.25,-16.45,-57.85,,,
5/26/22,"3,984.60","4,075.14","3,984.60","4,057.84",5.87,90.54,73.24,79.11,5.87,-96.41,,,
5/27/22,"4,077.25","4,158.49","4,077.43","4,158.24",19.41,81.06,80.99,100.4,19.59,-100.65,,,
5/31/22,"4,151.09","4,168.34","4,104.88","4,132.15",-7.15,63.46,-18.94,-26.09,-53.36,-10.1,,,
6/1/22,"4,149.78","4,166.54","4,073.85","4,101.23",17.63,92.69,-48.55,-30.92,-58.3,-34.39,,,
6/2/22,"4,095.41","4,177.51","4,074.37","4,176.82",-5.82,103.14,81.41,75.59,-26.86,-76.28,,,
6/3/22,"4,137.57","4,142.67","4,098.67","4,108.54",-39.25,44,-29.03,-68.28,-78.15,34.15,,,
6/6/22,"4,134.72","4,168.78","4,109.18","4,121.43",26.18,59.6,-13.29,12.89,0.64,-60.24,,,
6/7/22,"4,096.47","4,164.86","4,080.19","4,160.68",-24.96,84.67,64.21,39.25,-41.24,-43.43,,,
6/8/22,"4,147.12","4,160.14","4,107.20","4,115.77",-13.56,52.94,-31.35,-44.91,-53.48,0.54,,,
6/9/22,"4,101.65","4,119.10","4,017.17","4,017.82",-14.12,101.93,-83.83,-97.95,-98.6,-3.33,,,
6/10/22,"3,974.39","3,974.39","3,900.16","3,900.86",-43.43,74.23,-73.53,-116.96,-117.66,43.43,,,
6/13/22,"3,838.15","3,838.15","3,734.30","3,749.63",-62.71,103.85,-88.52,-151.23,-166.56,62.71,,,
6/14/22,"3,763.52","3,778.18","3,705.68","3,735.48",13.89,72.5,-28.04,-14.15,-43.95,-28.55,,,
6/15/22,"3,764.05","3,837.56","3,722.30","3,789.99",28.57,115.26,25.94,54.51,-13.18,-102.08,,,
6/16/22,"3,728.18","3,728.18","3,639.77","3,666.77",-61.81,88.41,-61.41,-123.22,-150.22,61.81,,,
6/17/22,"3,665.90","3,707.71","3,636.87","3,674.84",-0.87,70.84,8.94,8.07,-29.9,-40.94,,,
6/21/22,"3,715.31","3,779.65","3,715.31","3,764.79",40.47,64.34,49.48,89.95,40.47,-104.81,,,
6/22/22,"3,733.89","3,801.79","3,717.69","3,759.89",-30.9,84.1,26,-4.9,-47.1,-37,,,
6/23/22,"3,774.71","3,802.58","3,743.52","3,795.73",14.82,59.06,21.02,35.84,-16.37,-42.69,,,
6/24/22,"3,821.75","3,913.65","3,821.75","3,911.74",26.02,91.9,89.99,116.01,26.02,-117.92,,,
6/27/22,"3,920.76","3,927.72","3,889.66","3,900.11",9.02,38.06,-20.65,-11.63,-22.08,-15.98,,,
6/28/22,"3,913.00","3,945.86","3,820.14","3,821.55",12.89,125.72,-91.45,-78.56,-79.97,-45.75,,,
6/29/22,"3,825.09","3,836.50","3,799.02","3,818.83",3.54,37.48,-6.26,-2.72,-22.53,-14.95,,,
6/30/22,"3,785.99","3,818.99","3,738.67","3,785.38",-32.84,80.32,-0.61,-33.45,-80.16,-0.16,,,
7/1/22,"3,781.08","3,829.82","3,752.10","3,825.33",-4.3,77.72,44.25,39.95,-33.28,-44.44,,,
7/5/22,"3,792.61","3,832.19","3,742.06","3,831.39",-32.72,90.13,38.78,6.06,-83.27,-6.86,,,
7/6/22,"3,831.98","3,870.91","3,809.37","3,845.08",0.59,61.54,13.1,13.69,-22.02,-39.52,,,
7/7/22,"3,858.85","3,910.63","3,858.85","3,902.62",13.77,51.78,43.77,57.54,13.77,-65.55,,,
7/8/22,"3,888.26","3,918.50","3,869.34","3,899.38",-14.36,49.16,11.12,-3.24,-33.28,-15.88,,,
7/11/22,"3,880.94","3,880.94","3,847.22","3,854.43",-18.44,33.72,-26.51,-44.95,-52.16,18.44,,,
7/12/22,"3,851.95","3,873.41","3,802.36","3,818.80",-2.48,71.05,-33.15,-35.63,-52.07,-18.98,,,
7/13/22,"3,779.67","3,829.44","3,759.07","3,801.78",-39.13,70.37,22.11,-17.02,-59.73,-10.64,,,
7/14/22,"3,763.99","3,796.41","3,721.56","3,790.38",-37.79,74.85,26.39,-11.4,-80.22,5.37,,,
7/15/22,"3,818.00","3,863.62","3,817.18","3,863.16",27.62,46.44,45.16,72.78,26.8,-73.24,,,
7/18/22,"3,883.79","3,902.44","3,818.63","3,830.85",20.63,83.81,-52.94,-32.31,-44.53,-39.28,,,
7/19/22,"3,860.73","3,939.81","3,860.73","3,936.69",29.88,79.08,75.96,105.84,29.88,-108.96,,,
7/20/22,"3,935.32","3,974.13","3,922.03","3,959.90",-1.37,52.1,24.58,23.21,-14.66,-37.44,,,
7/21/22,"3,955.47","3,999.29","3,927.64","3,998.95",-4.43,71.65,43.48,39.05,-32.26,-39.39,,,
7/22/22,"3,998.43","4,012.44","3,938.86","3,961.63",-0.52,73.58,-36.8,-37.32,-60.09,-13.49,,,
7/25/22,"3,965.72","3,975.30","3,943.46","3,966.84",4.09,31.84,1.12,5.21,-18.17,-13.67,,,
7/26/22,"3,953.22","3,953.22","3,910.74","3,921.05",-13.62,42.48,-32.17,-45.79,-56.1,13.62,,,
7/27/22,"3,951.43","4,039.56","3,951.43","4,023.61",30.38,88.13,72.18,102.56,30.38,-118.51,,,
7/28/22,"4,026.13","4,078.95","3,992.97","4,072.43",2.52,85.98,46.3,48.82,-30.64,-55.34,,,
7/29/22,"4,087.33","4,140.15","4,079.22","4,130.29",14.9,60.93,42.96,57.86,6.79,-67.72,,,
8/1/22,"4,112.38","4,144.95","4,096.02","4,118.63",-17.91,48.93,6.25,-11.66,-34.27,-14.66,,,
8/2/22,"4,104.21","4,140.47","4,079.81","4,091.19",-14.42,60.66,-13.02,-27.44,-38.82,-21.84,,,
8/3/22,"4,107.96","4,167.66","4,107.96","4,155.17",16.77,59.7,47.21,63.98,16.77,-76.47,,,
8/4/22,"4,154.85","4,161.29","4,135.42","4,151.94",-0.32,25.87,-2.91,-3.23,-19.75,-6.12,,,
8/5/22,"4,115.87","4,151.58","4,107.31","4,145.19",-36.07,44.27,29.32,-6.75,-44.63,0.36,,,
8/8/22,"4,155.93","4,186.62","4,128.97","4,140.06",10.74,57.65,-15.87,-5.13,-16.22,-41.43,,,
8/9/22,"4,133.11","4,137.30","4,112.09","4,122.47",-6.95,25.21,-10.64,-17.59,-27.97,2.76,,,
8/10/22,"4,181.02","4,211.03","4,177.26","4,210.24",58.55,33.77,29.22,87.77,54.79,-88.56,,,
8/11/22,"4,227.40","4,257.91","4,201.41","4,207.27",17.16,56.5,-20.13,-2.97,-8.83,-47.67,,,
8/12/22,"4,225.02","4,280.47","4,219.78","4,280.15",17.75,60.69,55.13,72.88,12.51,-73.2,,,
8/15/22,"4,269.37","4,301.79","4,256.90","4,297.14",-10.78,44.89,27.77,16.99,-23.25,-21.64,,,
8/16/22,"4,290.46","4,325.28","4,277.77","4,305.20",-6.68,47.51,14.74,8.06,-19.37,-28.14,,,
8/17/22,"4,280.40","4,302.18","4,253.08","4,274.04",-24.8,49.1,-6.36,-31.16,-52.12,3.02,,,
8/18/22,"4,273.11","4,292.53","4,261.98","4,283.73",-0.93,30.55,10.62,9.69,-12.06,-18.49,,,
8/19/22,"4,266.31","4,266.31","4,218.70","4,228.49",-17.42,47.61,-37.82,-55.24,-65.03,17.42,,,
8/22/22,"4,195.08","4,195.08","4,129.86","4,138",-33.41,65.22,-57,-90,-98.63,33.41,,,
8/23/22,"4,133.09",4159.77,4124.03,"4,128.72",-4.91,35.74,-4.37,-9.28,-14,-22,,,
8/24/22,"4,126.55","4,156.56","4,119.97","4,140.76",-2.17,36.59,14.21,12.04,-8.75,-27.84,,,
8/25/22,"4,157.41","4,200.54","4,147.59","4,199.11",16.65,52.95,41.7,58.35,6.83,-59.78,,,
8/26/22,"4,198.74","4,203.04","4,057.66","4,057.66",-0.37,145.38,-141.08,-141.45,-141.45,-3.93,,,
8/29/22,"4,034.58","4,062.99","4,017.42","4,030.61",-16.41,45.57,-3.97,27.05,-92.45,12.68,,,
8/30/22,"4,041.25","4,044.98","3,965.21","3,986.15",10.64,79.77,-55.1,44.46,-76.08,15.24,,,
8/31/22,"4,000.67","4,015.37","3,954.53","3,954.53",14.52,60.84,-46.14,31.62,-82.5,15.92,,,
9/1/22,"3,936.73","3,970.23","3,903.65","3,966.86",-17.8,66.58,30.13,-12.33,-48.32,-63.9,,,
9/2/22,"3,994.68","4,018.43","3,906.21","3,924.40",27.82,112.22,-70.28,42.46,-80.11,24.31,,,
9/6/22,"3,930.89","3,942.55","3,886.75","3,908.20",6.49,55.8,-22.69,-16.2,-37.65,-18.15,,,
9/7/22,"3,909.43","3,987.89","3,906.03","3,979.88",1.23,81.86,70.45,71.68,-2.17,-79.69,,,
9/8/22,"3,959.94","4,010.50","3,944.81","4,006.19",-19.94,65.69,46.25,26.31,-35.07,-30.62,,,
9/9/22,"4,022.94","4,076.81","4,022.94","4,067.35",16.75,53.87,44.41,61.16,16.75,-70.62,,,
9/12/22,"4,083.67","4,119.28","4,083.67","4,110.41",16.32,35.61,26.74,43.06,16.32,-51.93,,,
9/13/22,"4,037.12","4,037.12","3,921.28","3,932.69",-73.29,115.84,-104.43,-177.72,-189.13,73.29,,,
9/14/22,"3,940.73","3,961.94","3,912.18","3,946.01",8.04,49.76,5.28,13.32,-20.51,-29.25,,,
9/15/22,"3,932.41","3,959.14","3,888.28","3,901.35",-13.6,70.86,-31.06,-44.66,-57.73,-13.13,,,
9/16/22,"3,880.95","3,880.95","3,837.08","3,873.33",-20.4,43.87,-7.62,-28.02,-64.27,20.4,,,
9/19/22,"3,849.91","3,900.45","3,838.50","3,899.89",-23.42,61.95,49.98,26.56,-34.83,-27.12,,,
9/20/22,"3,875.23","3,876.01","3,827.54","3,855.93",-24.66,48.47,-19.3,-43.96,-72.35,23.88,,,
9/21/22,"3,871.40","3,907.07","3,789.49","3,789.93",15.47,117.58,-81.47,-66,-66.44,-51.14,,,
9/22/22,"3,782.36","3,790.90","3,749.45","3,757.99",-7.57,41.45,-24.37,-31.94,-40.48,-0.97,,,
9/23/22,"3,727.14","3,727.14","3,647.47","3,693.23",-30.85,79.67,-33.91,-64.76,-110.52,30.85,,,
9/26/22,"3,682.72","3,715.67","3,644.76","3,655.04",-10.51,70.91,-27.68,-38.19,-48.47,-22.44,,,
9/27/22,"3,686.44","3,717.53","3,623.29","3,647.29",31.4,94.24,-39.15,-7.75,-31.75,-62.49,,,
9/28/22,"3,651.94","3,736.74","3,640.61","3,719.04",4.65,96.13,67.1,71.75,-6.68,-89.45,,,
9/29/22,"3,687.01","3,687.01","3,610.40","3,640.47",-32.03,76.61,-46.54,-78.57,-108.64,32.03,,,
9/30/22,"3,633.48","3,671.44","3,584.13","3,585.62",-6.99,87.31,-47.86,-54.85,-56.34,-30.97,,,
10/3/22,"3,609.78","3,698.35","3,604.93","3,678.43",24.16,93.42,68.65,92.81,19.31,-112.73,,,
10/4/22,"3,726.46","3,791.92","3,726.46","3,790.93",48.03,65.46,64.47,112.5,48.03,-113.49,,,
10/5/22,"3,753.25","3,806.91","3,722.66","3,783.28",-37.68,84.25,30.03,-7.65,-68.27,-15.98,,,
10/6/22,"3,771.97","3,797.93","3,739.22","3,744.52",-11.31,58.71,-27.45,-38.76,-44.06,-14.65,,,
10/7/22,"3,706.74","3,706.74","3,620.73","3,639.66",-37.78,86.01,-67.08,-104.86,-123.79,37.78,,,
10/10/22,"3,647.51","3,652.17","3,588.10","3,612.39",7.85,64.07,-35.12,-27.27,-51.56,-12.51,,,
10/11/22,"3,595.86","3,640.66","3,568.45","3,588.84",-16.53,72.21,-7.02,-23.55,-43.94,-28.27,,,
10/12/22,"3,590.83","3,608.34","3,573.86","3,577.03",1.99,34.48,-13.8,-11.81,-14.98,-19.5,,,
10/13/22,"3,520.37","3,685.41","3,491.58","3,669.91",-56.66,193.83,149.54,92.88,-85.45,-108.38,,,
10/14/22,"3,690.41","3,712.00","3,579.68","3,583.07",20.5,132.32,-107.34,-86.84,-90.23,-42.09,,,
10/17/22,"3,638.65","3,689.73","3,638.65","3,677.95",55.58,51.08,39.3,94.88,55.58,-106.66,,,
10/18/22,"3,746.26","3,762.79","3,686.53","3,719.98",68.31,76.26,-26.28,42.03,8.58,-84.84,,,
10/19/22,"3,703.11","3,728.58","3,666.51","3,695.16",-16.87,62.07,-7.95,-24.82,-53.47,-8.6,,,
10/20/22,"3,689.05","3,736.00","3,656.44","3,665.78",-6.11,79.56,-23.27,-29.38,-38.72,-40.84,,,
10/21/22,"3,657.10","3,757.89","3,647.42","3,752.75",-8.68,110.47,95.65,86.97,-18.36,-92.11,,,
10/24/22,"3,762.01","3,810.74","3,741.65","3,797.34",9.26,69.09,35.33,44.59,-11.1,-57.99,,,
10/25/22,"3,799.44","3,862.85","3,799.44","3,859.11",2.1,63.41,59.67,61.77,2.1,-65.51,,,
10/26/22,"3,825.97","3,886.15","3,824.07","3,830.60",-33.14,62.08,4.63,-28.51,-35.04,-27.04,,,
10/27/22,"3,834.69","3,859.95","3,803.79","3,807.30",4.09,56.16,-27.39,-23.3,-26.81,-29.35,,,
10/28/22,"3,808.26","3,905.42","3,808.26","3,901.06",0.96,97.16,92.8,93.76,0.96,-98.12,,,
10/31/22,"3,881.85","3,893.73","3,863.18","3,871.98",-19.21,30.55,-9.87,-29.08,-37.88,7.33,,,
11/1/22,"3,901.79","3,911.79","3,843.80","3,856.10",29.81,67.99,-45.69,-15.88,-28.18,-39.81,,,
11/2/22,"3,852.90","3,894.44","3,758.68","3,759.69",-3.2,135.76,-93.21,-96.41,-97.42,-38.34,,,
11/3/22,"3,733.25","3,750.59","3,698.15","3,719.89",-26.44,52.44,-13.36,-39.8,-61.54,9.1,,,
11/4/22,"3,766.98","3,796.34","3,708.84","3,770.55",47.09,87.5,3.57,50.66,-11.05,-76.45,,,
11/7/22,"3,780.71","3,813.95","3,764.70","3,806.80",10.16,49.25,26.09,36.25,-5.85,-43.4,,,
11/8/22,"3,817.02","3,859.40","3,786.28","3,828.11",10.22,73.12,11.09,21.31,-20.52,-52.6,,,
11/9/22,"3,810.94","3,818.20","3,744.22","3,748.57",-17.17,73.98,-62.37,-79.54,-83.89,9.91,,,
11/10/22,"3,859.89","3,958.33","3,859.89","3,956.37",111.32,98.44,96.48,207.8,111.32,-209.76,,,
11/11/22,"3,963.72","4,001.48","3,944.82","3,992.93",7.35,56.66,29.21,36.56,-11.55,-45.11,,,
11/14/22,"3,977.97","4,008.97","3,956.40","3,957.25",-14.96,52.57,-20.72,-35.68,-36.53,-16.04,,,
11/15/22,"4,006.41","4,028.84","3,953.17","3,991.73",49.16,75.67,-14.68,34.48,-4.08,-71.59,,,
